Random waveform, supplied seed
Total number of intervals = 600 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056, 94134, 37808, 53481, 25666, 108853, 41576, 70282, 45769, 92383, 12100, 67747, 68933, 63242, 72993, 51022, 67069, 24895, 68588, 42706, 49479, 64792, 73879, 31893, 74262, 57246, 91617, 55173, 108633, 15720, 99961, 102613, 57169, 56950, 49938, 5383, 39719, 36653, 69482, 46749, 65109, 46501, 109480, 69433, 58157, 70737, 34617, 77563, 90036, 36689, 46832, 104903, 14153, 21674, 5689, 37781, 15507, 102064, 71340, 79815, 44352, 109562, 86219, 47335, 41962, 45802, 13389, 95780, 87844, 55903, 100902, 70988, 53831, 26948, 32347, 41050, 56197, 94617, 71839, 79082, 107630, 60164, 97878, 63680, 73888, 65499, 96906, 103287, 49664, 32535, 46477, 7459, 74137, 57061, 34213, 7432, 41605, 32998, 61636, 64695, 14063, 91302, 6064, 41354, 19863, 19488, 14040, 19538, 20199, 106657, 92457, 92780, 68203, 81753, 57748, 21027, 49680, 82042, 93691, 45291, 30437, 67422, 69956, 35404, 80225, 105585, 20088, 12672, 15696, 25951, 65007, 10189, 78008, 12678, 15922, 41774, 38788, 34559, 54825, 42697, 12669, 70047, 96137, 92934, 20597, 66597, 59987, 58456, 59958, 98221, 55912)
Average QPS expected = 57644
Timestamp start: 1778616814429
Timestamp end: 1778618614916

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      276.6    89.3    93.8   151.2   166.4   280.3   314.9   332.8   344.5   359.5   375.9   403.0   461.0   564.9  1884.2  30202.3    30334
read      263.3   123.6    93.8   159.8   177.3   262.8   287.6   300.6   310.5   320.4   336.4   358.8   402.0   594.3  6437.0  17339.3    17207
read      491.4   619.4    86.8   170.9   196.8   337.0   410.9   463.5   506.9   565.8   663.9  1565.6  3495.6  6999.7  8479.7 106052.7   106074
read      273.2   101.5    86.8   141.6   155.5   270.0   317.1   340.0   355.8   372.7   396.0   430.4   503.5   646.7  1607.8  48934.3    48912
read      289.3   165.5    86.8   144.8   160.0   261.5   314.6   343.5   364.8   389.9   423.1   482.7   911.6  2017.8  3152.9  96546.3    96483
read      272.6   104.7    86.8   145.2   159.9   275.4   314.3   333.4   345.8   361.5   379.5   407.0   467.2   553.5  2934.9  39275.3    39228
read      276.8   148.3    86.8   140.5   154.6   250.5   305.4   335.5   357.2   382.8   416.8   477.4   714.2  1650.7  3976.1  92111.3    92350
read      260.6    99.0    86.8   137.5   150.7   243.6   298.7   326.8   345.8   367.4   393.6   431.6   510.6   731.0  1325.7  85123.7    85084
read      258.6   105.5    86.8   135.8   149.3   242.2   297.7   325.8   344.6   365.8   391.0   427.4   499.3   651.9  2105.2  81609.3    81993
read      269.0   129.6    86.8   142.7   157.4   252.0   303.0   330.4   349.3   371.8   399.7   442.5   542.8   828.9  2265.8 101659.7   101617
read      257.7    87.5    93.8   158.8   177.0   258.4   281.1   293.2   302.2   313.0   326.0   345.6   397.0   501.0  3111.8  16685.7    16730
read      290.2   129.1    86.8   140.4   154.5   267.7   327.1   360.3   385.5   417.3   461.5   529.7   679.9   859.5  1871.3  71047.3    71079
read      396.8   450.9    86.8   156.6   176.3   295.2   353.6   390.7   420.5   462.1   540.2  1061.9  2723.2  4583.9  8010.3 108864.7   108942
read      276.5   107.8    86.8   140.1   154.1   268.2   320.2   345.4   363.6   384.5   411.3   455.4   546.0   697.2  2109.3  55554.7    55406
read      275.8    96.8    86.8   143.3   157.6   275.9   319.1   340.6   355.7   372.2   394.8   427.9   495.3   589.7  1935.6  42408.0    42279
read      266.9    99.0    86.8   153.8   170.6   269.0   296.5   311.3   320.6   333.4   346.4   369.9   416.9   519.2  3803.1  21868.7    21876
read      272.1    95.0    86.8   145.3   160.1   275.4   311.1   329.2   341.6   356.7   374.0   403.0   466.4   580.1  3063.2  34115.7    34140
read      274.9    98.7    86.8   142.6   157.1   274.4   318.1   339.4   354.3   370.9   393.1   425.6   495.7   650.5  2267.6  42809.0    42897
read      260.6    63.3    93.8   156.0   174.6   262.8   287.9   301.0   310.6   320.2   335.7   357.3   402.5   496.3  1175.6  18621.7    18462
read      389.3   439.8    93.8   153.3   171.8   292.5   354.5   394.5   428.4   476.2   563.8   878.4  2715.5  4626.8  8059.4 100318.7   100375
read      273.4   102.0    86.8   144.2   158.6   273.5   314.9   335.1   348.3   364.8   385.0   416.0   481.4   753.8  3090.3  41232.0    41347
read      498.1   674.9    86.8   162.0   185.7   329.3   403.4   456.6   499.7   555.4   645.4  1637.5  3598.8  7557.1  8108.1 101550.3   101594
read      269.9   105.8    86.8   140.9   154.8   267.5   312.8   334.5   349.1   366.6   388.5   421.8   490.6   588.9  3050.4  47591.7    47486
read      289.2   140.8    80.4   138.9   152.6   263.5   323.8   357.9   383.8   417.3   463.0   534.1   708.5   976.4  3293.0  73530.0    73393
read      275.0   107.3    86.8   139.9   153.8   269.7   318.9   343.1   360.8   380.6   404.6   443.6   520.6   640.4  1938.9  50991.3    51134
read      277.9   123.9    86.8   138.4   151.8   266.3   319.5   346.7   366.7   390.0   420.1   465.1   562.1   794.3  3655.3  58213.7    58201
read      292.3   138.4    86.8   140.0   154.1   267.9   328.3   362.2   388.2   421.7   466.9   538.5   701.1   924.9  3320.2  71064.3    71020
read      283.8   149.2    86.8   136.9   150.4   260.2   320.0   353.0   377.2   408.2   450.7   514.4   663.5   998.2  2554.6  72154.7    72071
read      333.3   234.8    86.8   148.0   163.8   273.9   333.8   370.7   401.7   451.2   546.0   774.7  1291.2  2136.5  3421.8  93553.3    93446
read      271.6    81.7    93.8   151.3   166.9   276.0   307.7   323.2   335.0   346.8   364.6   389.3   438.4   549.6  2398.9  28780.7    28724
read      277.7   135.1    93.8   138.1   151.7   264.6   318.8   346.4   366.8   390.4   421.0   467.2   569.9   795.3  5065.1  59473.0    59269
read      282.9   121.6    86.8   140.8   154.9   260.6   319.4   350.2   372.6   399.3   435.9   503.7   681.3   886.5  1327.2  74408.7    74624
read      273.1   105.0    86.8   140.1   153.9   267.1   316.6   340.8   357.9   376.9   401.3   438.7   519.2   651.9  2425.7  52287.3    52368
read      239.1    94.9   101.3   164.2   179.8   236.0   254.4   264.9   271.6   280.5   292.2   311.2   354.0  1018.7  5279.3   9672.7     9687
read      271.7    92.3    86.8   141.1   154.8   272.2   315.4   336.8   351.5   368.4   390.2   422.6   487.5   576.4  1675.3  43976.7    44165
read      232.5   113.7   101.3   164.3   177.4   227.2   244.8   254.3   262.3   270.5   282.1   300.4   348.2  1204.6  5321.0   6880.7     6895
read      276.2   116.2    86.8   139.1   152.9   267.5   318.8   344.5   363.4   385.1   412.9   456.8   543.1   709.9  2972.6  55147.7    55457
read      279.8   118.3    86.8   138.6   152.2   265.8   321.3   350.5   371.2   396.4   429.4   479.6   582.5   755.2  2164.2  61035.0    61164
read      396.7   437.7    86.8   157.3   176.8   298.2   358.3   397.3   431.6   482.0   574.4   974.3  2588.7  4286.4  8065.2 108167.3   108384
read      272.6   112.9    93.8   147.6   162.2   275.0   310.6   328.3   340.4   354.7   371.4   398.7   458.7   636.7  4286.6  33398.3    33319
read      385.6   387.4    86.8   153.6   172.4   293.0   355.5   396.5   432.4   487.1   597.2   979.5  2069.9  3728.0  7983.9  97861.7    97895
read      271.7   104.1    93.8   143.9   158.1   273.6   313.0   332.3   345.0   361.2   379.9   408.1   469.5   602.1  2950.2  39732.3    39720
read      286.7   136.5    86.8   139.2   153.1   266.4   325.3   357.2   381.3   411.4   452.0   511.5   641.0   828.6  3265.2  68721.0    68554
read      289.1   153.3    86.8   141.9   156.3   258.2   315.6   347.8   372.0   401.6   446.2   535.2   807.1  1425.3  3488.3  86729.7    86849
read      272.3    96.3    93.8   149.6   164.5   276.0   309.1   325.5   337.4   350.4   367.9   395.0   449.9   570.1  3867.4  30210.0    30264
read      429.8   548.4    93.8   156.4   176.0   302.1   367.0   409.4   446.1   496.7   580.8  1254.2  3319.7  5789.7  8103.4 100821.3   100754
read      267.9   109.4    86.8   141.4   155.7   250.4   302.4   330.3   349.8   372.4   400.3   443.6   545.2   867.4  3011.9  98261.0    98098
read      264.3   111.0    86.8   139.1   152.6   247.0   301.7   329.9   349.1   370.8   397.4   435.5   524.9   795.0  2314.2  86162.7    86028
read      265.0   106.7    86.8   140.4   154.0   247.7   300.8   329.0   348.0   370.5   397.8   437.2   530.0   805.7  2740.8  92949.7    93054
read      279.1   106.4    93.8   145.1   159.7   277.9   321.2   342.7   358.1   374.4   397.6   431.8   503.5   913.4  2701.8  42293.7    42348
read      270.5    82.8    93.8   149.0   164.2   274.3   307.6   323.8   335.7   348.0   366.2   392.7   444.9   583.2  1502.1  29587.3    29490
read      260.9    77.0    86.8   157.9   175.0   263.4   287.8   300.1   309.7   319.2   334.0   354.4   400.3   518.1  2741.5  18105.0    18187
read      377.1   369.4    86.8   152.5   170.4   288.5   347.9   386.2   418.3   464.8   568.3   977.1  2089.7  3310.2  7831.6  94965.3    95113
read      235.9    79.2    93.8   163.7   178.4   232.4   251.3   261.8   268.9   276.7   289.6   308.2   352.2   991.5  3835.8   8544.7     8570
read      276.7   120.7    86.8   137.9   150.9   262.4   317.7   346.0   367.1   392.0   424.6   472.8   571.3   744.0  3793.3  62291.3    62285
read      275.1   108.9    86.8   139.7   153.4   268.8   318.5   343.2   361.2   381.6   406.8   448.9   530.1   641.2  2345.0  52327.3    52582
read      272.4    87.6    93.8   147.2   161.7   276.0   312.2   330.4   342.5   357.6   374.3   401.8   460.7   542.3  1951.8  34179.7    34260
read      274.5   109.5    86.8   137.9   151.1   262.9   316.5   343.9   364.1   387.6   417.6   462.8   552.2   690.8  1990.0  59539.0    59493
read      278.6   108.8    86.8   139.4   153.0   268.6   321.0   348.4   368.4   392.1   422.4   467.1   562.8   710.9  1335.2  58324.0    58208
read      318.6   216.8    86.8   144.3   160.2   267.2   326.0   360.9   389.2   429.6   505.6   700.8  1200.7  2065.0  3629.6  93368.0    93458
read      258.7    82.5    93.8   158.2   176.2   260.0   283.7   296.1   305.7   315.9   329.9   350.4   396.4   494.2  4029.5  18063.3    18056
read      264.4   106.8    86.8   138.9   152.5   245.4   298.7   327.3   346.6   369.6   397.7   440.9   558.1   976.2  1565.2  93936.0    94134
read      272.3   122.0    93.8   145.9   160.6   273.7   311.6   330.3   342.9   358.4   375.6   403.3   464.8   590.5  5583.4  38012.3    37808
read      275.8   119.4    86.8   139.0   152.8   268.5   318.5   344.0   362.7   383.9   410.1   452.4   536.8   682.3  4730.7  53682.7    53481
read      271.5    99.3    93.8   151.9   168.1   273.9   304.5   319.4   330.9   343.0   360.5   386.1   438.3   770.9  2739.7  25601.0    25666
read      375.2   413.0    93.8   155.9   175.2   299.5   357.9   393.9   423.9   464.4   528.3   665.4  2497.0  4497.1  8006.8 109020.0   108853
read      268.7    89.9    93.8   143.9   158.0   270.7   310.3   329.1   342.0   357.5   374.6   403.1   465.4   591.7  2269.5  41380.7    41576
read      283.6   131.3    86.8   138.3   151.8   263.2   322.1   354.2   377.9   407.0   447.6   508.4   639.2   807.0  1726.5  70221.7    70282
read      273.8    94.4    86.8   140.7   154.8   272.4   317.5   340.1   356.2   373.8   397.3   432.1   502.0   598.2  1226.4  46013.0    45769
read      302.0   180.6    86.8   141.4   156.3   259.9   317.6   350.4   374.8   408.1   467.4   647.6  1009.9  1611.2  2923.4  92297.7    92383
read      248.0    99.4   101.3   163.8   182.2   245.3   266.0   276.3   285.5   294.6   308.6   329.6   385.1   614.8  5281.0  12098.7    12100
read      283.1   130.5    86.8   138.7   152.3   264.5   321.1   352.0   374.6   402.6   440.7   499.6   628.6   843.4  3180.7  67633.0    67747
read      289.5   132.8    80.4   140.7   154.9   268.3   327.7   360.4   385.1   416.0   458.3   522.1   663.5   856.2  2401.2  69108.3    68933
read      279.7   118.2    86.8   138.3   151.6   264.7   320.3   349.3   370.9   397.1   432.0   485.4   591.6   788.8  1815.9  63354.3    63242
read      272.7   117.0    86.8   138.3   151.5   254.7   311.9   340.5   360.7   383.8   414.4   467.2   602.2   842.6  2393.6  72904.7    72993
read      274.0   106.4    93.8   140.0   153.8   269.0   316.7   340.5   357.7   376.7   401.4   439.4   519.2   661.9  2557.1  50765.3    51022
read      289.3   138.1    80.4   140.1   154.0   269.0   327.5   359.5   383.6   413.8   455.4   519.5   662.6   861.1  3621.9  67071.0    67069
read      272.0   124.1    93.8   152.7   169.3   274.4   304.0   318.8   330.3   342.6   359.5   383.0   434.0   592.4  5653.3  24953.0    24895
read      287.9   128.5    93.8   140.1   153.9   267.1   326.2   357.9   381.7   411.9   453.6   518.2   663.4   863.5  2675.3  68221.7    68588
read      277.0   112.9    86.8   142.8   157.1   275.6   319.2   341.1   356.6   373.4   396.0   430.0   501.2   725.7  3119.6  42734.3    42706
read      277.3   110.6    86.8   141.5   155.4   271.6   320.3   344.7   362.4   382.1   405.5   444.7   527.7   810.7  2645.6  49443.7    49479
read      279.6   146.3    86.8   138.1   151.4   263.4   319.8   349.2   371.1   397.2   431.8   486.4   594.8   779.7  2352.4  64660.0    64792
read      286.6   135.3    86.8   138.4   152.0   261.9   322.1   355.9   381.1   413.4   458.1   527.1   690.4   936.7  2748.2  74075.3    73879
read      273.9    99.5    86.8   148.2   162.9   276.6   311.7   329.5   341.7   356.7   373.8   401.8   462.4   568.5  4196.9  31793.7    31893
read      273.0   123.3    86.8   139.6   153.1   254.8   311.7   339.6   359.1   381.3   409.3   458.9   602.3   902.9  2967.6  74228.0    74262
read      269.7   101.4    86.8   139.1   152.4   262.1   313.6   337.9   354.6   373.2   397.8   435.5   522.0   665.4  1983.0  57139.7    57246
read      289.9   155.9    86.8   143.1   157.7   259.0   315.0   345.7   368.6   396.5   435.5   521.2   881.3  1560.9  3018.9  91574.0    91617
read      276.4   113.2    86.8   139.7   153.4   267.7   319.4   345.8   364.7   386.4   413.7   455.7   538.6   683.3  2300.3  55235.7    55173
read      431.7   508.1    93.8   163.4   185.7   319.6   388.0   432.8   470.2   519.5   592.2   871.7  3353.3  5320.1  7981.0 108476.0   108633
read      258.2    86.7   101.3   160.5   179.1   257.9   281.2   293.1   301.9   312.8   325.9   346.7   398.7   809.3  3943.6  15659.3    15720
read      378.2   417.5    93.8   150.1   167.6   286.6   346.3   383.8   414.3   458.0   536.4   903.0  2503.7  3701.1  8034.6  99713.7    99961
read      273.3   113.1    86.8   145.9   161.2   257.1   307.6   335.2   354.7   376.8   404.6   449.3   546.6   807.6  1959.6 102170.0   102613
read      267.2   104.9    86.8   139.1   152.2   259.9   311.2   335.5   351.9   370.0   393.3   428.4   503.0   637.0  1492.4  57094.7    57169
read      276.8   120.3    86.8   138.7   152.5   267.6   319.8   345.9   365.2   387.6   416.2   459.9   544.4   688.7  2979.5  56865.7    56950
read      276.2   112.2    93.8   140.6   154.3   271.1   319.4   343.7   361.1   380.5   404.0   443.1   520.5   721.3  2725.6  49981.3    49938
read      224.5    64.6   109.4   161.5   173.7   221.6   237.6   247.6   253.9   263.2   273.0   292.1   340.0   971.2  3827.9   5386.7     5383
read      276.0    93.4    93.8   146.7   162.0   277.1   317.4   337.9   352.0   368.4   389.6   420.6   479.7   575.9  1763.7  39582.3    39719
read      278.3    89.2    86.8   150.8   166.4   280.2   318.4   337.7   350.9   366.5   386.1   415.1   470.6   577.5  2772.7  36546.7    36653
read      291.6   131.2    86.8   141.9   156.8   270.1   329.8   362.7   387.3   418.1   459.5   524.9   668.3   812.6  2167.5  69309.7    69482
read      280.3   109.1    86.8   144.6   160.0   276.5   322.7   345.5   362.4   381.1   403.8   442.8   517.8   703.4  3032.0  46718.3    46749
read      285.2   124.2    86.8   140.1   154.6   267.9   324.7   355.1   376.7   403.2   440.3   497.3   625.1   897.6  2466.1  65082.3    65109
read      277.1   116.7    86.8   143.1   157.9   274.1   319.7   342.8   359.4   377.3   400.2   435.0   504.9   616.6  2771.6  46632.7    46501
read      458.6   559.8    86.8   168.7   193.6   334.4   405.2   454.8   495.0   545.7   621.9   961.8  3460.1  6267.7  8109.7 109700.0   109480
read      285.7   135.0    80.4   139.7   153.5   264.5   322.7   354.1   376.4   404.4   444.7   509.0   665.2   942.6  3341.5  69619.3    69433
read      275.2   108.4    86.8   138.0   151.3   264.7   318.3   345.4   365.2   387.9   417.2   461.8   548.9   693.0  1974.2  58295.7    58157
read      279.4   120.6    86.8   137.2   150.4   258.9   317.9   349.4   372.8   401.5   440.8   501.0   624.1   800.6  1519.2  70880.3    70737
read      273.6   104.9    86.8   145.6   160.9   276.0   313.2   332.0   344.4   360.2   378.1   405.2   466.1   580.7  2942.1  34570.7    34617
read      299.9   155.9    86.8   141.8   156.3   268.5   331.2   368.3   398.0   436.3   490.0   572.7   751.5  1096.7  2032.8  77463.3    77563
read      263.7   111.4    86.8   137.7   150.7   243.2   298.1   327.1   347.0   369.9   398.1   443.3   584.1   916.9  2568.3  89720.3    90036
read      270.4    86.2    93.8   145.7   160.1   273.9   310.7   329.0   341.4   356.3   373.2   401.0   460.0   547.8  1283.4  36690.7    36689
read      272.6    98.4    93.8   140.4   154.3   271.1   316.8   339.4   355.1   372.3   395.4   429.6   497.9   593.9  1960.7  46729.7    46832
read      332.7   261.3    86.8   145.5   162.0   265.5   320.1   355.1   383.8   426.7   528.8   835.5  1468.9  2325.4  4487.5 104957.3   104903
read      254.6   106.5   101.3   162.0   180.3   253.3   274.6   287.0   294.9   305.7   317.9   338.7   384.0   932.6  3755.7  14185.3    14153
read      266.1    78.8    93.8   154.3   171.7   268.4   295.5   310.4   319.9   332.9   346.4   371.3   424.5   560.8  1926.2  21555.7    21674
read      230.7    80.3   101.3   164.8   177.3   226.4   244.2   253.7   261.4   269.6   280.4   297.3   346.3  1012.8  4112.8   5823.3     5689
read      273.1    94.6    93.8   144.6   159.5   275.7   314.3   333.9   346.7   363.3   382.8   412.5   468.7   544.1  2151.2  37660.3    37781
read      256.2    68.5    93.8   160.3   179.1   257.2   280.1   292.2   300.8   311.8   324.2   344.8   393.5   468.0  1933.4  15617.3    15507
read      296.8   200.3    86.8   145.2   160.8   261.1   313.5   342.8   365.0   392.1   430.3   513.2  1063.1  2371.0  4960.0 101867.0   102064
read      271.5   130.3    86.8   138.3   151.6   254.1   311.4   339.6   359.2   381.6   410.2   459.9   585.1   803.9  3113.1  71625.3    71340
read      285.9   141.4    86.8   138.0   151.1   257.0   318.1   353.0   380.2   415.6   464.3   537.0   711.6   959.7  2440.3  79934.3    79815
read      277.6   113.7    86.8   142.7   157.1   275.5   319.8   341.6   357.4   374.3   397.5   432.1   505.6   955.2  3807.7  44170.0    44352
read      392.6   480.3    86.8   155.6   175.0   293.3   350.8   386.3   413.6   450.2   505.2   747.6  3046.6  5047.8  8019.2 109585.0   109562
read      266.7   114.0    80.4   140.7   154.4   250.0   304.8   332.9   352.3   373.8   400.7   440.0   526.3   723.7  2202.8  86382.0    86219
read      274.0   107.7    86.8   143.1   157.3   272.6   317.6   339.4   354.3   370.6   392.5   425.6   495.7   629.2  2521.5  47219.0    47335
read      277.0   104.1    86.8   143.5   158.2   277.5   319.9   341.3   356.3   372.6   395.3   428.4   492.9   638.0  2285.0  41930.0    41962
read      277.6   109.8    86.8   141.9   156.2   274.9   320.5   343.4   359.9   377.9   401.3   437.2   509.4   697.5  3785.3  45649.3    45802
read      250.9    74.2   101.3   160.8   179.1   250.2   272.2   284.4   292.6   302.9   315.9   337.1   383.5   538.2  2036.7  13339.3    13389
read      271.2   121.8    86.8   141.5   155.8   250.7   303.2   331.5   351.4   374.3   402.8   452.3   626.9  1282.7  2303.2  95901.7    95780
read      257.3   102.4    86.8   136.8   149.8   239.4   294.3   322.7   341.9   363.4   389.0   426.0   502.5   685.8  1911.6  87730.7    87844
read      274.8   103.0    86.8   139.1   152.9   267.0   318.9   344.3   362.8   383.7   409.9   453.3   537.8   674.2  1070.5  55896.7    55903
read      362.1   351.3    86.8   150.7   168.3   283.7   342.9   381.5   413.7   460.8   545.7   808.4  1999.6  3397.0  7951.5 100626.7   100902
read      273.4   125.0    80.4   137.0   150.4   255.6   312.8   342.2   363.6   388.7   421.4   471.6   586.6   783.2  2463.4  71285.0    70988
read      275.8   103.9    86.8   139.1   152.9   268.8   319.9   345.4   364.0   385.1   411.1   452.2   535.5   678.7  1590.1  53728.3    53831
read      270.4    81.4    93.8   150.7   166.4   274.8   305.9   321.1   333.1   345.1   363.0   388.3   436.4   509.9  2074.3  26933.0    26948
read      273.2   107.7    93.8   148.1   162.7   276.2   311.4   329.4   341.5   356.4   373.5   400.4   457.5   576.2  4015.7  32470.3    32347
read      275.8   103.8    80.4   143.4   158.0   276.0   317.7   338.7   353.4   370.1   392.1   424.4   489.7   730.8  2549.7  41193.3    41050
read      275.4   105.6    86.8   138.4   152.0   266.7   318.7   345.1   363.9   385.9   414.6   459.3   543.0   674.3  1788.1  56334.0    56197
read      345.8   304.0    86.8   147.8   164.2   276.4   335.6   371.8   402.2   447.4   535.9   804.1  1653.8  3257.4  7583.7  94494.0    94617
read      260.3    97.8    86.8   137.0   150.0   246.4   302.8   329.9   347.4   367.2   390.7   424.5   491.7   648.9  1916.5  71942.0    71839
read      294.5   155.3    86.8   139.1   153.0   263.1   325.5   361.7   390.1   427.7   480.0   563.0   751.4  1089.4  4332.9  79305.0    79082
read      358.5   415.7    86.8   145.2   161.8   272.9   328.1   360.7   385.7   417.9   468.4   738.8  2635.5  3813.2  7925.9 108039.0   107630
read      278.3   110.0    86.8   139.3   152.9   266.3   321.1   348.4   368.2   391.9   422.7   469.8   575.0   770.2  1739.8  60166.3    60164
read      411.1   500.8    86.8   151.0   169.7   295.5   359.3   397.6   429.2   471.4   554.7  1189.8  2933.7  4487.2  9066.1  97771.7    97878
read      272.3   120.4    86.8   137.1   150.3   258.4   313.8   341.3   360.8   383.2   412.3   459.9   563.6   740.4  3816.9  63558.3    63680
read      294.2   144.8    86.8   140.9   155.2   267.5   329.3   364.3   391.3   426.0   473.2   546.7   708.9   971.5  2978.6  73757.7    73888
read      283.4   140.3    86.8   138.4   152.1   264.7   322.9   354.1   376.6   403.4   440.8   497.6   615.9   861.9  4112.7  65768.7    65499
read      268.1   119.3    80.4   140.0   153.7   247.2   299.8   328.4   348.4   371.8   400.8   449.5   611.7  1110.7  2960.9  96690.0    96906
read      274.9   113.5    86.8   145.0   160.2   258.3   309.2   336.6   356.1   378.5   407.3   453.9   571.6   954.5  2646.9 103416.0   103287
read      274.8    99.6    86.8   140.7   154.5   271.7   319.4   343.0   359.8   378.2   401.5   436.8   507.3   616.5  1945.1  49541.3    49664
read      271.1    86.3    86.8   146.8   161.2   275.3   310.0   327.3   339.9   354.3   371.2   398.4   454.4   534.3  2076.1  32529.7    32535
read      275.0   109.2    86.8   141.6   155.6   271.8   318.2   341.1   357.4   375.1   397.8   431.5   503.5   683.1  2724.6  46475.7    46477
read      233.5    57.7    93.8   166.9   180.7   229.9   247.3   256.6   264.7   272.7   285.5   304.6   350.0   986.4  2020.4   7390.3     7459
read      293.6   134.1    86.8   141.7   156.2   267.5   328.2   363.2   390.2   424.9   471.0   544.8   705.5   902.9  2408.2  73735.0    74137
read      277.0   112.4    86.8   139.1   152.6   267.3   320.1   346.6   366.1   388.7   417.7   461.8   546.9   686.3  2840.0  56891.3    57061
read      274.4    84.2    86.8   147.2   162.1   278.4   315.3   334.1   346.3   362.0   379.8   405.3   461.8   547.8  1264.1  34084.7    34213
read      231.9    72.1    93.8   164.9   178.7   228.5   245.8   254.8   262.9   271.1   282.6   298.7   343.1   971.9  2163.5   7409.0     7432
read      276.9   140.7    86.8   144.2   158.6   276.2   318.8   339.8   354.6   371.1   393.1   425.4   491.5   717.4  3852.8  41502.7    41605
read      274.5   107.3    93.8   148.1   162.7   277.7   313.2   331.0   342.7   357.6   374.3   402.1   461.1   621.6  3264.5  32916.0    32998
read      283.2   114.2    86.8   139.7   153.6   269.7   325.9   354.8   375.1   400.3   433.9   486.7   590.5   758.0  1180.5  61501.0    61636
read      283.6   122.3    86.8   139.3   153.0   266.5   323.7   354.0   375.5   402.4   439.2   496.3   615.6   855.4  2251.2  64718.7    64695
