Random waveform, supplied seed
Total number of intervals = 450 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056)
Average QPS expected = 58024
Timestamp start: 1778618925864
Timestamp end: 1778620726266

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      247.1    80.6   109.4   177.4   191.3   240.8   259.3   269.9   277.1   288.1   300.5   320.9   383.3  1186.1  3120.4   6167.5     6255
read      336.7   315.9    86.8   142.5   158.0   262.6   320.1   356.7   386.4   429.4   519.5   798.0  1713.3  3354.6  7620.3 102171.0   102499
read      285.0   111.7    93.8   155.6   172.4   282.4   319.3   339.2   353.3   369.7   391.5   425.3   502.7   805.9  3613.7  26399.5    26263
read      290.4   132.1    86.8   139.0   152.2   268.7   328.9   363.3   389.0   420.1   459.8   520.1   660.1  1114.8  2631.1  57046.0    56974
read      288.4   136.6    93.8   145.4   159.9   276.7   326.6   353.8   372.7   396.1   425.7   468.0   568.4  1401.3  4064.3  41022.8    40869
read      285.5   145.8    93.8   141.7   155.5   270.6   322.9   351.8   372.9   397.8   429.7   475.7   587.3  1242.9  4312.1  46423.2    46514
read      260.2    98.0   109.4   172.7   191.4   256.8   279.3   291.8   300.6   312.1   325.5   346.5   402.6   753.7  3689.5  11440.8    11431
read      300.6   161.9    93.8   142.6   156.2   272.6   333.8   370.3   398.4   432.7   476.1   543.0   737.0  1667.0  4350.1  58588.0    58600
read      289.2   143.3    80.4   138.2   151.3   259.3   320.9   359.3   388.9   426.2   472.8   544.5   699.0   934.1  2660.2  68099.5    68058
read      287.8   142.8    93.8   142.8   156.4   270.1   325.9   357.1   379.9   406.6   443.8   498.9   615.0   870.9  3735.2  54370.8    54502
read      308.6   239.3    86.8   140.6   154.8   269.1   331.5   368.4   397.4   434.4   484.4   569.0   909.5  2886.9  7926.2  64156.2    64022
read      291.6   210.4    86.8   140.4   154.5   269.4   323.6   352.6   373.3   398.9   432.3   488.1   686.0  2652.8  8078.4  52056.2    52142
read      406.5   472.8    93.8   155.4   174.3   294.6   358.1   398.1   432.2   481.3   578.4  1095.6  2872.5  4398.4  8039.7 101465.2   101375
read      285.8   132.7    93.8   145.5   159.6   275.5   324.3   350.6   369.3   391.4   419.4   462.8   572.3  1109.1  4013.7  40857.2    40606
read      295.7   131.3    86.8   143.4   157.8   279.0   334.1   365.5   388.8   416.8   453.1   505.7   648.1  1277.3  2508.8  47501.2    47485
read      307.4   237.4    93.8   142.4   156.5   278.7   335.9   368.6   393.3   422.9   461.2   525.9   775.7  3981.4  7549.6  48895.0    48977
read      296.5   205.8    86.8   142.0   156.8   278.2   328.6   356.9   377.3   401.6   433.4   484.7   653.5  2546.0  7796.6  38412.0    38615
read      316.0   276.7    86.8   140.8   154.8   259.8   322.1   360.2   390.2   432.0   503.2   643.8  1168.3  3617.6  7735.9  80161.2    80279
read      265.4   115.3    86.8   137.6   150.4   246.3   302.9   331.7   351.3   373.5   400.8   443.8   550.3  1019.8  3069.6  76078.8    75843
read      268.2   111.0    86.8   138.5   151.3   252.2   307.9   335.5   354.5   375.2   401.9   444.3   551.4  1064.7  1962.8  67127.8    67095
read      282.2   128.0    93.8   142.8   157.4   273.7   320.8   345.4   363.4   383.9   409.4   451.9   557.5  1228.9  4235.6  41224.2    41325
read      281.9   143.7    86.8   136.2   149.4   263.1   319.5   351.2   374.1   401.5   436.9   489.9   616.9  1124.8  3988.5  55768.0    55752
read      295.7   229.5    86.8   138.5   151.8   250.4   310.1   344.1   370.5   404.3   458.7   563.7   994.8  2969.0  6859.2  85744.2    85561
read      270.6   113.3   101.3   169.1   189.6   266.7   291.4   305.0   314.5   325.8   341.1   366.4   431.1  1413.7  6015.2  14317.0    14194
read      302.4   278.0    86.8   139.6   153.5   253.1   310.5   342.8   367.6   398.3   445.5   561.4  1284.9  3232.6  7671.1  87963.2    88002
read      267.8   137.9    86.8   138.8   151.9   244.3   298.5   327.3   347.6   371.7   401.4   451.3   617.4  1554.6  3536.4  90507.8    90515
read      282.1   164.5    80.4   144.0   159.0   255.0   307.0   336.0   357.5   383.0   417.3   475.7   705.5  2259.4  3668.8 109057.8   109283
read      277.7    92.0   101.3   154.6   171.0   278.0   311.9   329.7   341.9   356.9   373.7   402.6   470.4   729.8  2025.9  26809.2    26699
read      281.9   107.0    93.8   145.1   159.6   275.0   320.9   345.5   363.6   384.1   409.2   450.6   542.0   891.7  1817.0  37466.2    37400
read      270.3    87.6    93.8   158.9   177.2   269.7   297.7   313.0   323.2   336.7   352.5   377.7   436.9   840.1  3186.5  19406.0    19307
read      260.9   135.1   109.4   170.7   190.0   254.8   275.8   288.0   295.7   307.0   319.3   343.2   416.8  1998.5  6373.3  11377.0    11527
read      296.9   173.9    86.8   140.8   154.8   255.3   316.3   354.0   384.6   426.1   489.8   599.6   834.0  1570.4  4521.4  83839.8    83787
read      267.2    82.0    93.8   156.0   172.7   269.6   297.3   311.8   320.9   333.9   347.2   371.7   427.4   532.1  2574.6  22179.2    22209
read      285.9   142.2    86.8   138.0   151.2   254.6   316.8   353.3   381.9   419.0   468.0   541.5   706.6   936.5  2992.8  74994.5    75169
read      284.2   163.0    86.8   137.8   151.0   254.7   316.4   352.2   379.2   413.4   459.9   530.2   685.2   936.6  2592.5  73700.5    73833
read      261.7   110.7    86.8   138.4   151.8   242.4   294.7   322.9   342.9   366.1   394.8   437.5   543.6   856.2  2293.3  94686.8    94641
read      268.3   105.5    86.8   137.2   150.3   255.0   310.3   337.7   356.6   377.7   404.5   449.0   537.8   688.1  1894.3  61252.5    61338
read      264.6   117.4    86.8   138.6   152.1   242.8   295.9   324.7   345.1   369.3   399.4   449.2   589.3  1021.5  2205.3  92103.5    91825
read      261.9   239.0    86.8   135.1   148.5   237.9   292.4   320.5   339.8   361.7   388.3   428.1   517.6  3042.0  9068.2  77096.0    77235
read      273.3   102.1    86.8   147.1   161.6   273.5   314.1   334.3   347.5   364.1   383.7   412.4   469.2   585.8  2623.6  37259.0    37257
read      272.5   100.5    93.8   149.5   163.9   273.4   310.1   328.4   340.9   355.7   372.7   400.3   458.3   662.6  4011.9  31956.8    32057
read      331.2   339.8    86.8   150.1   166.4   272.3   327.0   359.9   384.8   416.9   464.2   569.2  1724.6  3907.6  7811.7 108465.2   108618
read      274.1   120.7    86.8   137.6   150.5   249.8   309.3   340.8   364.3   392.4   430.5   494.3   639.3   816.1  1486.4  72665.0    72930
read      271.8   104.5    86.8   142.6   156.7   267.4   313.0   335.7   351.4   369.5   393.1   427.9   500.6   666.3  1721.0  43962.5    43714
read      279.5   139.2    86.8   138.9   152.4   246.3   302.9   335.3   359.8   390.7   436.8   540.5   783.5  1079.0  1660.7  87335.8    87369
read      267.4   111.3    86.8   137.7   150.7   256.6   310.0   335.8   353.4   373.0   398.6   436.7   520.4   662.9  3558.6  56892.2    56640
read      301.1   192.5    86.8   140.9   155.6   252.2   308.9   343.1   371.1   410.4   483.9   673.4  1038.1  1730.3  2952.5  97490.5    97360
read      258.5   126.5    86.8   134.8   148.1   239.0   294.8   323.1   342.7   365.0   391.9   431.2   520.1   791.0  4154.9  79765.5    79788
read      252.5    76.2   101.3   169.1   187.9   250.6   270.9   282.3   290.6   299.7   313.0   332.8   380.3   858.4  3047.0  11367.0    11352
read      269.7   121.3    86.8   138.8   152.2   245.2   300.3   330.5   351.9   376.8   410.1   468.6   679.3  1012.5  1994.9  87781.0    87962
read      270.0   102.1    86.8   143.9   158.1   268.7   310.6   330.9   344.4   361.4   381.6   412.1   472.9   622.6  3053.5  40598.2    40663
read      275.7   118.7    86.8   138.3   151.5   260.0   315.6   345.2   366.9   392.0   424.4   471.7   572.6   741.0  2006.6  59501.8    59386
read      272.9    99.6    86.8   140.9   154.9   266.1   315.7   340.2   357.5   376.5   400.9   437.2   509.5   644.7  1479.7  48287.0    48302
read      267.6    86.2   101.3   160.5   177.9   268.8   295.2   309.6   318.7   331.2   344.8   369.1   421.3   552.9  2510.5  19363.2    19398
read      296.1   151.0    86.8   139.8   153.7   254.9   318.7   360.0   394.4   441.6   505.0   601.3   786.5  1020.2  2227.8  82214.2    82197
read      256.5   113.7    86.8   133.7   146.7   238.6   294.1   321.9   340.9   362.4   388.6   427.1   506.9   699.1  4046.4  77711.5    77387
read      257.9   101.6    86.8   134.4   147.4   241.9   297.7   325.1   343.5   364.6   389.9   427.3   506.1   691.3  1691.6  72779.2    72753
read      250.8    98.3    93.8   177.7   193.2   245.4   264.2   274.0   282.6   291.9   305.2   326.8   390.1  1123.8  5113.6   7703.8     7720
read      278.8   111.3    80.4   146.5   161.9   272.2   319.8   343.8   361.1   380.4   403.7   440.9   511.7   653.7  1853.2  46172.0    46279
read      278.5   109.6    93.8   148.1   163.0   273.4   319.0   342.0   358.2   375.6   398.5   432.7   502.7   669.3  4078.9  42053.2    42102
read      280.7   153.6    86.8   139.6   153.8   248.6   303.2   334.2   356.8   384.3   423.3   504.9   866.1  1414.5  3194.6  90733.2    90892
read      272.8    91.4    86.8   144.9   159.8   272.2   314.6   335.3   349.2   366.0   386.9   418.1   480.3   585.2  2078.8  39924.2    39976
read      274.0   120.8    80.4   136.2   149.3   255.9   313.3   343.6   366.0   392.4   426.7   476.7   580.6   747.2  2714.6  61186.2    61084
read      263.7    88.5   101.3   162.6   180.5   264.1   288.8   301.9   311.4   321.0   336.7   359.0   403.9   532.8  3857.9  16771.5    16735
read      273.6   102.1    80.4   142.0   156.2   267.3   315.6   340.0   357.0   375.4   399.5   434.8   505.9   660.4  2558.6  45847.5    45909
read      272.5    88.0    93.8   151.9   167.1   274.4   309.1   326.2   338.5   352.4   369.7   396.5   455.2   598.1  2293.4  29199.0    28976
read      282.7   145.7    80.4   139.0   152.4   248.6   307.3   341.0   367.0   399.7   449.9   545.3   779.1  1098.9  2380.7  84474.8    84704
read      267.0   129.3    86.8   141.9   156.0   247.2   297.6   325.7   345.8   369.8   400.0   448.9   573.5   860.4  3197.5 101812.8   101822
read      262.2   108.9    86.8   139.0   152.3   242.2   295.4   324.3   344.3   368.1   397.1   440.9   544.6   797.5  2632.7  92662.8    92571
read      251.3    73.2   101.3   166.7   185.2   250.1   270.2   281.3   289.4   297.6   311.5   330.8   373.7  1049.1  3164.2  12129.8    12106
read      272.7   119.0    80.4   137.9   150.9   257.7   312.3   341.1   361.8   385.8   416.7   463.3   553.3   734.3  3208.2  58502.8    58568
read      271.0   105.8    86.8   139.4   152.6   262.2   312.4   337.9   356.1   376.5   402.6   443.8   525.0   650.9  2667.1  51362.0    51319
read      263.9   104.4    93.8   154.8   171.0   264.9   292.0   306.4   316.1   328.3   343.1   367.3   420.2   645.5  5209.1  21586.0    21556
read      254.1    81.7    86.8   161.9   179.5   253.6   275.3   287.8   295.6   306.7   318.7   340.7   391.4   723.9  3801.1  14226.0    14191
read      269.5    84.0    86.8   150.9   165.7   272.2   305.7   321.9   334.1   346.4   364.8   390.8   440.4   540.2  2182.4  29094.0    29072
read      261.3    73.2   101.3   162.3   180.4   262.5   286.6   298.8   308.6   318.4   333.4   354.4   400.0   495.3  2015.0  16448.2    16350
read      283.1   144.7    80.4   139.0   152.5   246.7   305.4   339.8   366.3   399.9   454.2   564.1   788.6  1116.4  1979.5  86994.0    86891
read      271.0   122.4    86.8   142.6   157.3   250.3   301.7   330.4   350.9   375.3   407.4   459.9   593.8   854.2  3984.9 104314.2   104441
read      242.8    86.4   101.3   167.6   183.6   239.4   258.6   268.9   275.3   285.8   296.5   316.9   369.7  1124.7  3902.9   8898.0     8906
read      274.0   108.8    86.8   143.4   157.7   270.3   315.4   338.1   353.8   371.4   394.4   427.6   495.5   668.5  2946.2  42099.2    42175
read      271.9   108.3    86.8   138.8   152.2   262.0   314.0   340.3   358.9   379.7   404.7   445.8   526.8   692.9  2783.2  51681.5    51797
read      282.7   134.8    86.8   136.7   149.7   250.3   313.1   349.6   378.8   416.7   466.1   539.3   708.0   926.8  1894.6  76634.2    76678
read      265.9    92.4    93.8   158.9   176.1   266.9   293.5   307.7   317.0   329.0   343.3   366.8   416.1   549.1  3806.5  19697.8    19630
read      325.5   298.6    86.8   145.2   161.3   265.0   319.9   352.5   377.1   409.7   463.4   643.6  1714.7  3291.4  7509.8  99872.8   100132
read      269.7   105.9    86.8   143.3   157.7   268.9   310.7   331.2   344.7   361.5   381.2   411.3   471.7   585.8  2357.2  40527.0    40498
read      398.6   496.9    86.8   151.7   170.6   291.4   352.1   390.0   420.8   462.2   531.6   878.0  3204.2  4966.2  8054.5 108609.2   108559
read      262.8    85.8    93.8   150.8   166.4   264.3   293.2   308.3   318.2   331.2   345.5   371.0   427.1   549.4  3163.5  23933.2    23964
read      278.5   127.1    86.8   135.3   148.5   253.3   313.1   346.1   372.1   403.8   448.7   512.7   655.4   827.8  2296.1  70895.8    70760
read      273.9   151.8    86.8   140.0   154.0   247.0   298.5   327.4   348.0   373.6   408.0   469.8   740.6  1717.9  3651.7  99530.2    99567
read      275.1   108.6    86.8   145.1   160.8   257.2   307.5   335.0   355.2   378.8   409.8   462.1   592.5   826.3  1694.2 107557.0   107548
read      274.4   116.9    86.8   139.7   153.3   264.2   315.1   340.3   358.5   379.3   406.4   453.1   547.6   790.6  3461.4  53634.5    53742
read      327.9   311.0    80.4   147.4   163.5   268.6   322.0   353.6   377.3   407.5   456.1   585.2  1871.8  3264.3  7742.2 103875.8   103931
read      264.4   115.9    86.8   134.3   147.3   251.5   304.3   330.9   349.2   370.5   399.0   444.7   539.2   706.4  2349.9  60367.8    60359
read      236.2    85.4   101.3   162.7   179.7   232.5   250.8   261.3   268.9   277.2   290.5   310.5   356.1  1116.7  3160.1   9759.0     9725
read      272.1   104.7    86.8   139.2   152.9   262.5   313.9   340.2   359.0   380.1   405.6   447.1   526.5   644.3  2017.4  51934.0    52014
read      272.9    93.4    86.8   144.4   158.8   270.9   314.4   336.0   350.7   368.0   389.8   422.9   487.3   587.5  2011.1  40058.5    40053
read      256.2   105.0    86.8   134.5   147.6   236.3   291.1   319.3   339.2   361.8   389.6   431.8   537.9   757.8  1529.0  86169.8    86436
read      267.7    84.4    86.8   154.6   171.0   270.2   299.8   314.8   325.2   338.0   353.5   375.6   426.4   522.9  1977.6  23926.0    23983
read      273.5   118.1    86.8   135.9   149.1   252.4   310.8   342.4   366.1   394.4   431.0   486.2   593.9   779.0  1897.9  66506.2    66595
read      267.9    78.7    86.8   152.6   168.1   270.9   301.3   317.0   328.5   341.3   358.3   382.4   430.9   514.7  2291.3  26098.2    26056
read      273.4   105.7    86.8   140.0   153.7   264.5   315.8   341.8   360.2   381.1   406.9   447.6   524.3   634.9  1967.0  51574.5    51764
read      272.7   101.4    86.8   144.6   158.9   270.3   313.3   334.7   349.1   366.5   388.0   420.3   486.9   639.7  3050.2  40101.0    40202
read      269.6   125.1    86.8   137.0   150.0   246.2   303.7   334.0   355.5   380.8   414.6   472.5   633.3   929.0  2635.4  76610.5    76665
read      250.0   154.3   101.3   166.2   184.4   245.3   265.0   274.8   283.7   292.9   306.0   325.2   371.5  1191.5  7791.1  11160.8    11133
read      288.6   156.0    86.8   138.2   151.2   251.0   313.8   352.5   383.7   425.3   481.5   564.9   744.1  1091.3  4228.9  80342.8    80405
read      255.0   116.7    86.8   134.0   146.9   236.0   291.6   319.7   339.1   360.7   386.5   424.6   506.9   714.4  3800.3  79247.8    79106
read      261.4   105.9    86.8   138.8   152.4   242.2   294.2   322.1   342.1   365.3   394.2   437.6   545.2   789.9  1827.9  97459.5    97258
read      272.9    90.9    93.8   147.3   161.7   273.2   313.0   332.8   345.8   362.7   382.5   412.4   471.6   593.2  1713.0  36286.2    36307
read      269.8    90.0    86.8   151.2   166.2   271.6   304.9   320.9   333.4   346.0   364.3   390.8   440.7   580.1  3125.7  28620.5    28636
read      274.3    97.3    93.8   144.6   158.8   271.2   315.3   337.9   353.5   371.0   394.1   428.3   496.8   632.0  2513.9  41598.5    41620
read      285.2   141.2    80.4   137.1   150.3   252.7   315.8   353.0   382.1   419.8   469.5   545.9   712.6   911.9  1966.4  75834.8    75736
read      272.6    96.0    86.8   141.4   155.5   267.6   315.1   338.7   355.2   373.5   397.6   432.9   503.7   622.7  1724.9  44970.2    44979
read      275.2   103.6    93.8   150.0   165.0   274.5   311.4   330.2   343.2   359.3   377.8   404.7   470.7  1103.4  2513.6  31373.2    31478
read      276.6   144.2    86.8   146.1   160.8   273.7   315.8   336.6   350.7   368.0   389.5   421.7   492.0  1030.0  7238.3  37668.5    37586
read      406.8   529.0    86.8   154.5   173.7   295.6   357.1   395.0   425.3   464.5   528.3   807.3  3312.4  5824.7  8134.3 108512.8   108330
read      270.7   112.2    86.8   138.3   151.6   254.5   309.7   337.5   357.1   379.7   409.7   460.4   575.8   800.8  2158.6  64393.5    64301
read      249.2    74.1    93.8   165.5   183.7   247.6   268.3   279.3   288.0   296.6   310.7   330.7   383.4   508.7  3055.1  11197.5    11203
read      237.8    79.7    93.8   167.7   182.8   234.5   252.3   262.8   269.9   278.1   290.5   309.6   353.9  1079.1  3790.8   7327.8     7291
read      268.3   138.1    80.4   136.5   150.0   242.1   296.5   326.0   346.7   371.9   404.0   465.2   717.9  1207.6  4576.0  87180.2    87477
read      257.1   104.8    86.8   135.3   148.5   239.6   294.8   322.5   341.4   362.6   388.2   426.0   504.5   711.5  2783.4  77487.8    77485
read      272.2   101.7    86.8   143.6   157.8   270.0   314.1   335.7   350.2   367.4   388.9   420.8   487.5   715.9  3782.4  41882.5    42055
read      272.8    79.0    93.8   152.5   168.7   275.2   308.6   325.6   337.9   351.6   368.8   395.1   447.3   548.4  1892.8  26935.5    26865
read      283.4   165.4    86.8   138.5   152.2   246.2   301.9   334.3   358.8   389.8   435.2   542.3   889.7  1511.1  4290.1  94146.8    94592
read      273.4   125.3    86.8   137.7   151.0   254.0   311.7   341.3   362.8   388.0   421.1   472.3   591.7   792.3  3526.9  66852.5    66869
read      263.3    69.3    93.8   160.8   178.8   265.0   290.2   303.4   312.7   322.6   338.3   360.9   403.7   530.5  1275.6  17915.8    17835
read      275.5   114.9    86.8   139.1   152.5   262.2   315.9   343.9   364.3   388.0   418.3   463.8   553.7   751.5  2633.3  55891.0    55977
read      261.1   108.9    86.8   135.7   148.8   240.5   295.5   324.3   344.2   367.6   396.3   441.8   579.1   887.3  2038.1  82319.2    82437
read      262.8    77.7    93.8   163.5   182.8   262.6   287.1   299.9   309.9   319.9   335.5   357.5   405.9   544.3  2550.9  15785.0    15775
read      262.9   114.8    86.8   134.8   148.1   239.2   294.8   324.8   345.5   370.3   402.0   457.8   632.0   936.0  1922.9  87596.0    87559
read      261.7   106.1    86.8   138.7   152.2   241.6   292.8   320.8   341.3   365.3   395.6   443.3   562.3   816.9  2028.8 105413.0   105401
read      260.7   117.8    86.8   136.9   150.2   240.3   294.2   322.8   342.9   366.1   394.8   437.2   539.5   909.3  3626.6  88920.8    88752
read      260.2   109.3    86.8   138.0   151.2   240.6   293.8   322.1   342.1   365.6   394.2   436.0   535.6   772.9  2888.3  94569.8    94531
read      263.3   106.9    86.8   140.2   154.0   244.7   295.5   323.3   343.2   366.6   395.6   439.8   547.6   802.5  2104.4 101280.8   101303
read      261.6   141.2    86.8   136.7   149.9   241.8   296.1   324.6   344.3   367.1   395.3   437.2   540.4   862.4  3245.2  86746.0    86640
read      258.2   110.9    86.8   136.1   149.5   239.6   294.2   322.5   341.9   364.1   391.0   431.0   518.6   709.4  2950.4  84888.2    84818
read      274.8   111.2    93.8   166.2   184.0   275.9   303.1   316.8   327.0   338.8   353.5   374.4   426.0   554.2  6207.9  20291.2    20221
read      277.8    95.5    86.8   148.7   163.3   273.8   319.5   342.6   358.8   376.1   398.6   431.6   499.9   599.5  1574.3  43557.8    43599
read      278.1   108.7    86.8   142.8   157.4   266.7   319.3   346.4   365.9   388.0   415.6   458.3   544.1   685.7  2268.5  52615.5    52779
read      272.8   125.7    86.8   140.1   154.1   247.2   301.2   331.2   352.6   378.1   411.9   470.3   717.5  1243.3  2266.0  89904.2    89855
read      270.4   100.0    86.8   140.7   154.4   264.5   312.9   336.8   353.3   371.8   395.6   431.1   502.4   628.5  1929.2  48565.8    48532
read      336.2   369.7    86.8   147.8   164.1   269.9   325.0   358.1   383.2   415.4   463.2   574.1  2048.7  4148.1  8054.3 107396.5   107423
read      270.3   104.7    86.8   141.4   155.2   265.5   312.1   334.9   350.2   368.0   390.7   425.2   495.2   712.3  2679.5  46468.5    46535
read      271.6   103.0    86.8   140.5   154.0   264.9   314.0   338.3   355.3   374.1   399.3   435.9   505.3   603.8  2199.0  47569.2    47535
read      274.0   126.1    86.8   140.8   154.4   265.3   315.1   340.4   358.6   378.9   403.9   444.6   525.4   679.4  4044.2  49548.0    49633
read      272.1    87.5    93.8   150.3   165.3   273.7   309.4   327.3   339.9   354.7   372.2   399.0   453.6   548.9  2356.3  30276.2    30334
read      264.5    74.0    93.8   161.3   179.5   265.7   291.5   305.2   314.6   325.5   340.3   363.0   407.8   502.9  2149.7  17302.0    17207
read      283.7   187.0    86.8   142.3   157.1   253.0   305.1   334.4   355.8   381.2   415.8   474.4   810.0  2664.7  3727.7 105986.0   106074
read      270.2   104.5    86.8   138.8   152.4   262.9   312.5   337.4   354.9   374.1   399.0   435.5   508.7   639.2  2343.2  48888.0    48912
read      283.6   180.1    86.8   140.2   154.3   248.6   302.7   333.1   355.4   382.4   420.9   497.9   958.9  2023.0  4032.0  96969.2    96483
read      271.8   119.1    86.8   144.1   158.5   270.2   311.8   332.4   346.1   363.4   384.1   415.0   473.5   600.0  5683.1  39257.0    39228
read      282.4   159.9    86.8   139.4   153.2   247.8   303.1   334.9   358.6   387.7   429.5   521.3   886.1  1572.7  3495.4  92124.0    92350
read      258.0   104.2    86.8   136.1   149.3   238.9   293.9   322.4   342.0   364.4   391.6   431.6   519.4   745.2  2056.4  85101.5    85084
read      258.5   119.6    86.8   136.3   149.5   239.4   294.1   322.4   342.3   364.6   391.7   430.9   515.0   729.5  3102.8  81958.5    81993
read      268.2   116.2    86.8   141.0   155.3   248.0   299.4   327.9   348.0   372.2   402.6   453.8   583.4   902.5  2823.5 101726.5   101617
read      262.5    76.9    93.8   163.2   182.0   263.2   286.7   298.8   308.7   318.6   333.8   355.4   401.7   510.5  3789.7  16685.2    16730
read      278.8   132.2    86.8   135.2   148.4   251.9   313.0   347.0   373.0   405.1   449.8   514.6   661.7   886.7  3210.4  70908.2    71079
read      282.1   176.2    86.8   142.1   157.2   251.6   302.8   331.5   352.5   377.6   412.6   475.1   865.6  2292.8  4318.5 109000.8   108942
read      271.0   107.2    86.8   137.7   150.8   259.5   313.2   340.2   359.4   381.3   408.6   450.9   533.7   669.9  1956.6  55313.8    55406
read      273.7   115.3    86.8   142.0   156.4   269.5   314.9   337.7   353.5   371.1   394.2   428.5   499.1   653.0  3778.5  42219.8    42279
read      271.0    75.9    93.8   157.3   174.4   273.0   302.3   317.3   328.5   340.8   357.7   382.8   432.2   559.0  2006.6  22003.5    21876
read      274.0   109.5    93.8   146.9   161.7   274.5   313.5   332.9   345.8   362.3   381.4   409.5   468.4   581.4  2831.7  34078.2    34140
read      273.3   107.5    86.8   143.0   157.3   269.4   315.2   337.8   353.6   371.3   394.3   428.1   498.0   627.8  2079.6  43029.5    42897
read      266.3    75.5    93.8   160.2   177.9   267.3   293.7   308.1   317.5   329.7   343.8   368.2   415.6   555.9  2599.0  18380.8    18462
read      319.0   270.2    86.8   144.2   159.6   260.1   315.9   349.3   375.4   411.4   471.7   681.4  1457.2  2814.5  7554.2 100417.5   100375
read      269.6    95.3    86.8   144.1   158.2   268.6   310.6   331.1   344.7   361.5   381.2   411.7   471.6   588.2  2823.1  41327.5    41347
read      271.1   134.4    86.8   141.1   155.2   247.7   299.2   327.9   348.2   372.8   404.4   461.2   666.4  1180.8  3835.0 101572.8   101594
read      270.9   117.4    86.8   140.9   154.5   264.3   312.0   335.9   352.3   371.0   395.4   431.5   506.1   681.8  3129.8  47460.2    47486
read      275.8   158.7    86.8   135.0   147.9   248.0   308.4   342.6   369.0   401.2   445.0   508.1   648.6   825.8  2231.1  73222.0    73393
read      274.1   109.6    86.8   140.0   153.7   264.6   316.0   342.4   361.4   383.0   409.3   450.5   530.3   659.8  3018.0  51184.2    51134
