Random waveform, supplied seed
Total number of intervals = 400 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730)
Average QPS expected = 57995
Timestamp start: 1778621207779
Timestamp end: 1778623008168

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      270.7   130.3    86.8   140.3   153.7   247.5   302.8   332.3   353.1   377.3   408.3   462.6   647.7   999.2  3511.7  85335.3    85561
read      252.2    77.5   101.3   161.6   179.3   252.2   273.4   285.4   293.2   303.1   315.6   336.5   381.1   543.6  2501.6  14113.8    14194
read      265.3   112.7    86.8   139.7   153.1   244.9   299.1   328.0   348.0   371.0   399.4   444.4   570.0   935.2  2297.9  88123.1    88002
read      259.6   102.0    86.8   138.6   151.7   241.0   294.7   322.8   342.6   364.9   392.0   431.6   520.1   737.0  1855.0  90570.9    90515
read      277.1   125.3    86.8   146.8   162.0   259.0   309.3   336.7   356.6   379.7   409.6   459.2   586.8  1010.8  3472.0 109248.7   109283
read      269.8    84.6    93.8   152.7   168.2   273.3   304.2   319.3   330.7   342.7   359.6   384.0   435.0   567.9  2373.5  26752.7    26699
read      269.6    90.4    93.8   144.7   158.7   270.6   309.6   329.1   342.5   358.7   377.3   406.3   468.6   568.1  2261.4  37439.6    37400
read      262.3    70.2    86.8   157.6   174.4   264.6   290.1   303.4   312.8   322.9   338.2   360.4   402.2   493.8  2247.2  19225.3    19307
read      246.7    77.9   101.3   163.7   181.3   245.0   265.3   275.1   284.1   293.2   306.2   325.1   374.7   771.8  3607.8  11470.9    11527
read      265.5   111.5    86.8   138.4   151.7   245.2   300.4   329.2   348.7   371.5   400.2   446.9   584.8   970.4  1939.9  83801.6    83787
read      267.9    74.5    93.8   156.3   173.1   270.6   298.5   313.4   323.4   336.3   351.1   373.6   423.2   500.0  1886.6  22182.0    22209
read      287.5   149.5    86.8   139.0   152.5   257.6   318.0   353.2   380.7   416.3   464.0   537.8   704.3  1239.1  3937.3  75086.7    75169
read      287.1   143.1    86.8   139.7   153.3   258.9   319.6   354.5   381.6   416.2   463.3   535.4   690.1   870.8  3813.2  73963.1    73833
read      280.8   150.1    86.8   140.6   154.7   249.9   303.9   334.3   356.7   384.2   423.9   509.6   826.9  1332.2  3968.0  94364.4    94641
read      270.9   109.1    86.8   138.0   150.9   257.4   311.6   339.0   358.7   381.4   410.8   457.7   549.5   729.1  1897.4  61208.7    61338
read      272.6   135.3    86.8   140.2   154.1   248.2   302.1   331.9   353.5   378.9   412.1   469.2   672.7  1182.0  3263.3  91995.6    91825
read      262.8   114.5    86.8   137.6   150.5   245.2   300.4   328.0   346.5   367.9   394.0   432.1   527.3   982.1  3788.5  77411.3    77235
read      274.7    99.6    86.8   146.1   161.0   274.8   314.7   334.9   348.4   365.0   385.5   417.0   482.4   648.4  2757.7  37152.7    37257
read      274.3    93.3    86.8   149.3   164.1   276.1   312.3   330.9   343.3   359.0   376.8   404.8   465.2   570.3  3566.3  32130.4    32057
read      380.0   463.6    86.8   153.5   171.9   287.6   344.4   379.4   406.7   444.7   503.8   686.3  3005.1  5252.1  8037.8 108713.1   108618
read      262.5   119.8    86.8   138.1   151.0   246.5   301.9   329.1   347.0   367.9   392.7   429.2   507.1   728.9  3802.4  72856.7    72930
read      274.7    94.3    86.8   144.2   158.8   272.9   317.4   339.4   354.7   371.8   394.5   428.1   497.7   604.0  1471.6  43754.9    43714
read      278.4   132.9    86.8   141.6   155.8   252.7   308.1   337.6   359.2   384.8   419.4   484.7   752.2  1209.5  2354.6  87200.9    87369
read      274.1   111.4    86.8   139.6   153.2   262.9   315.4   342.3   361.6   383.6   412.0   456.6   543.6   714.4  2174.6  56584.9    56640
read      271.6   135.4    80.4   140.9   154.9   248.0   300.3   329.0   348.9   372.9   403.1   455.8   669.0  1639.0  2974.8  97322.9    97360
read      260.7   108.8    80.4   137.8   150.8   243.9   298.7   326.6   345.3   366.7   392.5   430.2   508.6   693.5  2829.3  79773.8    79788
read      253.4    82.4   101.3   166.2   185.1   252.0   273.0   285.0   292.9   303.1   316.2   338.1   386.3   545.5  3143.5  11357.8    11352
read      281.3   155.4    86.8   140.8   154.7   251.0   307.0   338.1   361.4   389.4   428.1   506.1   780.3  1399.0  4864.2  87882.2    87962
read      272.2   104.0    93.8   144.4   158.6   271.6   313.2   333.6   346.8   364.1   384.9   416.3   480.1   615.5  3196.9  40727.8    40663
read      279.4   126.9    86.8   139.6   153.4   263.6   319.0   347.9   369.6   395.0   427.6   476.3   582.0   799.7  3995.6  59457.6    59386
read      275.0   105.5    93.8   141.5   155.5   269.1   317.8   342.2   359.6   378.8   402.7   440.5   516.1   647.7  1934.6  48316.9    48302
read      267.6    87.9    93.8   159.0   176.0   269.3   295.8   310.2   319.4   331.9   345.2   369.8   421.9   523.3  3793.9  19472.4    19398
read      263.8   105.9    86.8   139.1   152.4   245.6   300.8   329.7   349.3   371.7   398.7   439.1   534.6   749.1  2052.1  82357.8    82197
read      260.1   102.3    86.8   137.7   150.5   243.4   298.9   326.9   345.4   366.5   391.8   428.4   504.6   683.7  2679.9  77258.4    77387
read      276.9   131.8    86.8   139.1   152.4   253.8   312.0   342.9   365.8   393.2   430.3   494.3   641.5   864.3  1755.7  72734.2    72753
read      239.3    81.1   101.3   166.2   181.5   235.3   253.6   264.5   271.5   280.6   292.4   312.1   363.2  1184.3  3054.4   7744.2     7720
read      276.6   111.7    86.8   143.0   157.1   271.4   318.7   342.6   359.7   378.4   402.2   437.7   511.6   691.1  2962.2  46203.1    46279
read      277.9    98.3    86.8   145.5   160.2   275.9   320.5   343.1   359.2   376.6   399.3   432.5   502.2   621.3  1793.2  42184.2    42102
read      272.3   137.0    86.8   140.2   154.0   246.9   301.5   330.9   351.7   375.6   406.6   461.6   726.3  1364.6  3194.6  90853.1    90892
read      276.3   106.5    86.8   146.0   160.7   276.0   318.3   339.2   353.7   370.2   392.1   424.4   490.0   588.4  1839.8  39940.9    39976
read      276.8   135.4    86.8   138.8   151.8   260.6   315.4   344.2   365.6   391.1   424.4   473.4   578.3   796.7  5338.3  60999.6    61084
read      259.0    67.6   101.3   161.0   178.0   261.1   284.3   296.0   305.4   315.3   328.7   347.4   395.7   481.9  1941.7  16717.8    16735
read      274.0   111.8    86.8   142.6   156.7   269.6   315.7   338.8   355.0   373.3   397.4   433.3   506.2   632.3  3072.6  45925.1    45909
read      269.5    79.3    93.8   151.0   165.9   272.9   305.4   321.0   333.5   346.0   364.1   390.1   438.8   529.7  2035.4  28929.3    28976
read      267.1   115.7    86.8   138.5   151.6   243.8   299.7   329.6   350.2   373.8   404.2   459.5   644.9   943.0  1979.1  84583.8    84704
read      269.0   110.7    86.8   143.6   158.0   250.9   301.9   329.6   349.1   371.9   400.6   445.9   552.1   879.1  2871.1 101868.7   101822
read      265.0   115.0    86.8   140.9   154.6   246.1   299.1   327.5   347.0   369.7   397.4   438.4   539.4   822.2  2556.4  92876.0    92571
read      255.9    73.6   109.4   172.8   191.1   255.1   274.7   286.1   293.4   303.1   315.5   336.0   376.3   498.9  3119.1  12160.2    12106
read      279.5   113.6    86.8   142.9   157.7   265.4   318.8   346.9   367.6   391.7   422.6   469.1   561.3   721.4  3295.0  58445.1    58568
read      278.6   109.2    86.8   143.6   158.3   269.7   319.7   345.1   363.5   384.6   411.0   453.5   538.6   711.6  2730.5  51470.7    51319
read      263.9    81.4    93.8   155.4   172.0   266.0   292.7   307.0   316.5   328.5   342.9   366.6   415.2   543.1  3401.6  21608.0    21556
read      251.2    69.3   101.3   160.9   179.0   251.6   272.6   284.5   292.5   302.2   314.7   334.6   374.5   466.3  2317.4  14070.4    14191
read      268.8    95.3    93.8   149.8   164.5   271.6   304.3   320.0   332.2   344.7   362.8   388.7   437.2   534.0  3993.9  28957.6    29072
read      251.5    76.3    93.8   156.3   173.9   252.7   275.2   287.8   295.7   306.8   318.7   340.3   386.9   472.1  2838.5  16426.2    16350
read      283.8   153.3    80.4   141.3   155.3   252.2   309.6   341.6   366.0   396.5   442.1   539.8   759.5  1042.3  3475.6  86927.3    86891
read      271.1   107.3    86.8   144.5   159.2   253.5   304.4   332.4   352.1   374.7   403.4   450.6   558.3   857.0  1685.1 104082.7   104441
read      241.1    93.4   101.3   165.4   180.9   238.0   256.5   266.9   273.5   283.3   294.5   314.1   363.6  1158.3  3231.5   8900.9     8906
read      270.6   106.5    86.8   142.4   156.3   268.3   311.0   332.4   346.7   364.8   386.8   420.4   489.4   590.3  3768.1  42267.8    42175
read      273.2   110.6    86.8   140.0   153.6   264.7   314.4   339.8   358.0   378.6   404.2   446.0   529.8   705.4  2416.2  51913.1    51797
read      279.9   131.0    86.8   139.8   153.3   253.8   312.8   344.5   368.4   397.0   436.4   504.7   680.8  1057.4  2867.5  76714.4    76678
read      258.2    75.2    93.8   154.9   171.3   260.4   285.6   298.2   308.4   318.7   333.5   353.7   399.8   490.3  2639.4  19664.7    19630
read      269.4   125.1    86.8   142.0   156.1   247.7   299.2   327.7   347.4   370.8   400.1   447.7   613.7  1354.0  2681.4  99847.6   100132
read      269.2    95.2    93.8   144.9   158.7   270.0   310.1   329.4   342.4   358.4   376.6   404.8   466.8   600.0  1981.1  40482.0    40498
read      370.7   448.2    86.8   152.9   170.7   282.7   338.4   371.4   397.8   432.6   489.3   663.7  2924.3  4914.7  7991.3 108370.0   108559
read      267.1   124.7    93.8   153.9   169.7   270.3   298.4   313.0   322.4   335.2   349.1   372.4   421.9   501.3  4838.5  23921.8    23964
read      281.7   137.6    86.8   139.3   152.4   256.6   316.0   349.0   374.1   405.3   449.5   513.4   650.4   879.7  2330.2  70613.8    70760
read      304.3   245.4    86.8   146.7   162.0   261.5   314.1   343.5   365.7   392.7   430.0   507.9  1356.5  3049.4  7224.8  99630.7    99567
read      274.7   118.4    86.8   145.8   161.0   256.3   306.9   334.4   354.1   376.9   406.1   455.8   585.2   973.6  3247.1 107348.7   107548
read      273.4   126.8    93.8   139.6   153.1   262.9   313.7   339.4   358.0   379.2   406.3   450.5   538.6   723.3  4611.5  53619.6    53742
read      410.0   512.2    86.8   156.6   175.8   299.1   361.3   399.7   431.0   472.3   544.7   903.5  3196.6  5800.6  8037.9 103969.1   103931
read      269.9   106.1    86.8   139.1   152.2   256.6   311.1   338.1   357.0   378.4   405.1   451.0   544.7   714.4  1974.3  60324.4    60359
read      240.9    66.3   101.3   164.3   180.9   238.1   257.2   268.2   275.0   285.5   296.1   317.6   367.3  1002.1  2512.5   9780.0     9725
read      272.7   107.3    86.8   140.0   153.6   264.4   314.7   339.8   357.7   377.9   403.5   445.3   525.3   671.5  2002.3  51935.8    52014
read      272.0    93.7    86.8   144.3   158.5   271.5   313.5   334.4   348.3   365.8   387.0   418.2   480.7   591.8  2316.7  40013.6    40053
read      270.8   127.0    86.8   139.9   153.3   246.8   302.7   332.6   353.4   377.2   407.9   461.6   665.2  1215.1  2415.6  86454.9    86436
read      264.1    74.3    93.8   152.8   168.7   267.2   295.4   310.3   319.8   332.7   346.3   371.0   422.5   510.4  1602.1  23872.7    23983
read      280.3   128.0    86.8   136.2   150.1   259.1   317.6   350.2   374.2   403.5   443.1   500.8   619.9   810.2  3422.4  66792.2    66595
read      269.2    78.8    93.8   152.2   167.4   272.5   304.0   319.3   331.1   343.5   361.2   386.7   436.0   527.6  1039.1  26117.1    26056
read      271.2   111.7    86.8   139.7   153.0   262.5   312.3   337.3   355.1   375.2   401.4   441.8   522.5   689.5  3076.9  51530.4    51764
read      270.1    90.4    86.8   143.8   157.6   270.0   311.6   332.0   345.6   363.0   384.0   415.8   475.0   558.4  1679.6  40066.9    40202
read      266.0   129.7    86.8   137.5   150.4   244.5   300.8   329.8   349.4   372.1   401.0   452.7   608.3   890.1  4260.3  76720.0    76665
read      240.8    88.9   101.3   161.3   177.7   239.3   258.8   269.2   275.8   285.9   296.0   315.1   357.0   770.8  3922.2  11090.2    11133
read      259.6   112.9    86.8   136.1   149.0   239.4   295.6   324.3   343.6   365.7   392.7   433.3   543.4   839.5  3051.8  80123.1    80405
read      257.5   108.6    86.8   136.5   149.4   240.0   295.6   323.3   341.9   362.8   387.7   424.1   502.0   678.8  2950.0  78984.4    79106
read      266.7   124.9    86.8   142.3   156.4   247.8   299.6   327.7   347.1   370.1   398.4   440.9   538.7   873.9  3708.6  97239.3    97258
read      269.4    95.6    86.8   146.6   160.9   270.9   308.9   327.4   340.2   355.3   373.1   401.4   461.2   549.0  1993.2  36253.6    36307
read      268.4    82.0    93.8   150.2   165.2   271.3   304.4   320.3   332.7   345.4   363.7   389.6   439.0   529.2  2227.1  28698.0    28636
read      270.9    94.7    86.8   143.3   157.4   269.4   312.3   333.5   347.6   365.5   387.2   419.9   485.3   600.7  1923.7  41663.3    41620
read      287.7   142.1    86.8   140.2   153.6   256.9   318.1   353.8   381.7   417.9   466.9   542.7   716.7   952.6  2889.8  75643.1    75736
read      272.8    98.8    86.8   142.3   156.1   268.8   314.7   338.0   354.4   372.7   396.4   431.3   502.1   615.2  2016.9  45152.2    44979
read      268.9    89.0    93.8   148.8   162.9   271.2   306.0   322.7   335.4   348.7   367.4   394.8   448.3   559.9  2794.6  31442.7    31478
read      272.6    99.7    93.8   145.5   159.5   272.8   313.1   333.3   346.5   363.3   383.0   412.1   470.1   591.2  2732.5  37640.7    37586
read      392.0   489.6    86.8   154.7   173.6   293.3   353.5   391.3   421.8   462.9   527.8   711.1  3268.4  5124.9  8129.6 108320.2   108330
read      274.0   122.1    86.8   139.2   152.4   256.9   312.7   341.2   361.7   385.9   418.3   470.0   586.3   777.8  3007.3  64231.6    64301
read      247.0    96.6   101.3   164.2   181.9   244.6   264.7   274.6   283.1   291.9   304.0   321.1   371.9  1072.9  4629.6  11195.1    11203
read      234.9   137.1   101.3   165.0   178.7   229.0   246.8   256.2   264.2   272.1   284.3   302.2   345.4  1151.1  7170.7   7354.9     7291
read      270.4   124.9    86.8   140.2   153.6   246.5   301.0   330.5   350.8   374.3   404.6   459.6   695.9  1153.7  2165.6  87132.9    87477
read      258.0    97.2    86.8   137.1   149.8   241.0   297.2   324.8   343.2   364.1   389.1   425.8   501.2   724.0  1307.9  77604.0    77485
read      271.6   104.6    86.8   143.0   157.0   269.4   312.4   333.8   348.1   366.1   388.3   421.6   491.7   637.3  2883.5  42126.9    42055
read      269.9    87.8    93.8   152.1   167.2   273.2   305.2   320.7   332.6   344.6   362.0   386.5   435.0   535.2  3838.3  26875.1    26865
read      300.4   198.0    86.8   144.1   159.1   258.7   313.7   345.1   369.4   399.4   447.4   577.4  1094.0  2148.2  3989.5  94542.9    94592
read      275.4   129.0    86.8   139.0   152.0   256.2   312.7   341.6   362.7   388.3   423.3   481.3   609.5   801.9  3258.3  66864.2    66869
read      257.4    78.5    93.8   157.7   174.9   259.1   283.0   295.0   304.4   314.8   328.3   347.2   398.1   502.9  3149.0  17870.7    17835
read      276.0   117.0    86.8   140.3   153.8   263.8   316.7   344.0   363.9   387.0   416.7   462.6   550.6   696.7  3654.3  55712.9    55977
read      291.4   158.6    86.8   141.3   155.4   255.1   314.8   348.3   373.7   406.1   459.2   570.4   842.8  1352.3  2992.4  82339.3    82437
read      255.8    78.6   101.3   160.3   177.8   257.4   279.7   291.6   299.6   310.3   321.0   342.6   388.9   481.1  2658.5  15770.7    15775
read      274.0   136.9    86.8   138.2   151.2   243.8   301.1   332.8   355.8   384.0   424.4   501.0   738.3  1173.5  3675.3  87458.7    87559
read      273.4   129.6    86.8   145.6   160.7   255.2   305.7   333.1   352.6   375.1   403.8   452.3   575.0   912.0  4199.3 105494.4   105401
read      262.3   109.6    86.8   138.0   151.4   243.8   297.4   325.9   345.2   368.0   395.8   435.8   533.7   806.1  2743.1  88791.8    88752
read      264.9   110.8    86.8   140.1   153.9   245.3   298.5   327.1   346.5   369.9   398.2   441.3   545.6   925.3  2740.1  94797.3    94531
read      269.2   120.7    86.8   142.9   157.4   250.9   302.1   329.8   349.3   372.3   401.1   446.4   553.1   882.0  2823.1 101473.6   101303
read      260.6   112.2    86.8   138.8   151.9   241.9   296.1   324.3   343.6   365.7   392.4   431.5   518.5   754.4  3047.6  86852.4    86640
read      260.8   123.1    86.8   138.5   151.5   241.7   296.6   324.9   344.2   366.1   392.6   430.5   510.5   808.6  4008.1  84563.1    84818
read      261.5    69.4    86.8   157.0   173.5   264.9   290.1   303.2   312.4   321.8   337.0   358.6   401.2   470.8  1611.0  20217.3    20221
read      273.1   101.4    86.8   143.5   157.6   269.9   314.8   337.2   352.8   370.5   393.4   426.9   496.9   693.7  2282.6  43529.8    43599
read      274.3   104.8    86.8   140.7   154.5   265.1   316.1   342.1   360.9   382.2   408.8   452.3   535.9   663.4  1560.4  53080.7    52779
read      282.9   141.8    86.8   143.5   158.1   253.5   308.8   339.2   361.8   388.8   426.3   503.0   803.2  1242.4  3128.4  89929.6    89855
read      279.0   102.0    93.8   147.7   162.4   272.7   320.0   343.8   360.9   379.8   403.7   442.6   521.8   660.1  2188.1  48570.7    48532
read      312.9   285.7    86.8   150.1   166.0   268.3   320.1   349.6   371.3   397.9   434.5   505.1  1579.5  3462.6  7679.9 107392.9   107423
read      274.0    97.4    86.8   143.3   157.4   269.5   315.8   339.0   355.5   373.8   397.8   433.6   508.0   629.0  1563.7  46417.3    46535
read      272.8   121.5    86.8   140.9   154.5   266.7   315.0   339.0   356.0   374.5   399.0   434.9   507.3   629.8  4286.2  47477.6    47535
read      273.8   110.2    86.8   140.2   153.9   266.0   317.0   342.5   360.3   380.2   404.3   442.6   514.5   653.2  3528.5  49723.8    49633
read      275.0   109.5    93.8   151.1   166.1   277.2   312.0   329.8   342.0   356.9   373.7   400.6   456.4   561.3  5305.5  30155.3    30334
read      265.4    83.7   101.3   161.5   179.0   266.6   292.3   306.0   315.1   325.9   340.2   362.4   404.0   564.2  3288.4  17294.9    17207
read      314.9   310.9    80.4   144.4   160.6   264.2   317.9   348.7   371.9   400.7   443.1   537.5  1540.6  3695.9  7798.6 106236.2   106074
read      275.3   105.3    86.8   141.2   155.2   268.4   319.4   344.4   362.1   381.8   404.9   443.3   520.6   642.9  1614.4  49028.9    48912
read      277.3   153.6    86.8   141.3   155.6   250.7   304.0   333.3   354.3   378.9   411.8   469.3   780.5  1575.1  4188.7  96727.3    96483
read      273.5    95.9    93.8   144.6   159.2   273.7   314.8   335.3   349.2   366.3   387.5   419.3   483.5   586.9  2327.0  39252.2    39228
read      291.9   157.0    86.8   141.9   156.5   255.2   311.9   344.4   370.0   402.3   456.9   586.0   860.8  1239.1  3121.4  92503.8    92350
read      261.8   120.6    86.8   137.6   150.8   242.6   297.5   326.1   345.5   368.2   395.8   435.2   530.8   790.1  4064.7  84801.8    85084
read      263.1   117.0    86.8   138.0   151.1   244.8   300.5   329.0   348.2   370.5   397.3   435.9   525.7   769.1  3099.1  81979.3    81993
read      267.3   106.7    86.8   141.5   155.9   248.9   300.0   327.9   347.4   370.8   399.8   446.8   565.4   871.9  1901.9 101515.6   101617
read      262.4    69.7    93.8   162.6   181.0   263.6   287.8   300.3   309.8   319.2   334.3   355.9   404.2   505.9  1678.6  16717.8    16730

Total QPS = 57984.7 (104372400 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25779982800 bytes :   13.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
